"Step","partition_20_batch16_embd384_lay12_heads8_Huber - loss","partition_20_batch16_embd384_lay12_heads8_Huber - loss__MIN","partition_20_batch16_embd384_lay12_heads8_Huber - loss__MAX","partition_20_batch16_embd384_lay12_heads8_MSE - loss","partition_20_batch16_embd384_lay12_heads8_MSE - loss__MIN","partition_20_batch16_embd384_lay12_heads8_MSE - loss__MAX","partition_20_batch16_embd192_lay12_heads8_Huber - loss","partition_20_batch16_embd192_lay12_heads8_Huber - loss__MIN","partition_20_batch16_embd192_lay12_heads8_Huber - loss__MAX","partition_20_batch16_embd192_lay12_heads8_MSE - loss","partition_20_batch16_embd192_lay12_heads8_MSE - loss__MIN","partition_20_batch16_embd192_lay12_heads8_MSE - loss__MAX","partition_20_batch16_embd192_lay10_heads8_Huber - loss","partition_20_batch16_embd192_lay10_heads8_Huber - loss__MIN","partition_20_batch16_embd192_lay10_heads8_Huber - loss__MAX","partition_20_batch16_embd192_lay10_heads8_MSE - loss","partition_20_batch16_embd192_lay10_heads8_MSE - loss__MIN","partition_20_batch16_embd192_lay10_heads8_MSE - loss__MAX","partition_20_batch16_embd192_lay12_heads12_MSE - loss","partition_20_batch16_embd192_lay12_heads12_MSE - loss__MIN","partition_20_batch16_embd192_lay12_heads12_MSE - loss__MAX"
"59","0.002980798250064254","0.002980798250064254","0.002980798250064254","0.007535112090408802","0.007535112090408802","0.007535112090408802","0.004509386140853167","0.004509386140853167","0.004509386140853167","0.008826599456369877","0.008826599456369877","0.008826599456369877","0.004158776253461838","0.004158776253461838","0.004158776253461838","0.008412347175180912","0.008412347175180912","0.008412347175180912","0.00910200271755457","0.00910200271755457","0.00910200271755457"
"60","0.0041870493441820145","0.0041870493441820145","0.0041870493441820145","0.007820073515176773","0.007820073515176773","0.007820073515176773","0.004391870461404324","0.004391870461404324","0.004391870461404324","0.009694079868495464","0.009694079868495464","0.009694079868495464","0.004183684941381216","0.004183684941381216","0.004183684941381216","0.006983084138482809","0.006983084138482809","0.006983084138482809","0.008003263734281063","0.008003263734281063","0.008003263734281063"
"61","0.004008203744888306","0.004008203744888306","0.004008203744888306","0.00824167113751173","0.00824167113751173","0.00824167113751173","0.004201709292829037","0.004201709292829037","0.004201709292829037","0.006752287968993187","0.006752287968993187","0.006752287968993187","0.004725688602775335","0.004725688602775335","0.004725688602775335","0.00795673206448555","0.00795673206448555","0.00795673206448555","0.006923768203705549","0.006923768203705549","0.006923768203705549"
"62","0.0029001582879573107","0.0029001582879573107","0.0029001582879573107","0.008674330078065395","0.008674330078065395","0.008674330078065395","0.0037907850928604603","0.0037907850928604603","0.0037907850928604603","0.010095029138028622","0.010095029138028622","0.010095029138028622","0.004108136054128408","0.004108136054128408","0.004108136054128408","0.007764716632664204","0.007764716632664204","0.007764716632664204","0.008537563495337963","0.008537563495337963","0.008537563495337963"
"63","0.00426013208925724","0.00426013208925724","0.00426013208925724","0.009381609968841076","0.009381609968841076","0.009381609968841076","0.0034938501194119453","0.0034938501194119453","0.0034938501194119453","0.007437239866703749","0.007437239866703749","0.007437239866703749","0.0032760375179350376","0.0032760375179350376","0.0032760375179350376","0.006701555103063583","0.006701555103063583","0.006701555103063583","0.008222089149057865","0.008222089149057865","0.008222089149057865"
"64","0.005616353824734688","0.005616353824734688","0.005616353824734688","0.012634176760911942","0.012634176760911942","0.012634176760911942","0.003517408389598131","0.003517408389598131","0.003517408389598131","0.007359852083027363","0.007359852083027363","0.007359852083027363","0.0038734872359782457","0.0038734872359782457","0.0038734872359782457","0.009028117172420025","0.009028117172420025","0.009028117172420025","0.008127122186124325","0.008127122186124325","0.008127122186124325"
"65","0.0030353248585015535","0.0030353248585015535","0.0030353248585015535","0.0058212666772305965","0.0058212666772305965","0.0058212666772305965","0.0037610481958836317","0.0037610481958836317","0.0037610481958836317","0.007693151012063026","0.007693151012063026","0.007693151012063026","0.004507595673203468","0.004507595673203468","0.004507595673203468","0.008722646161913872","0.008722646161913872","0.008722646161913872","0.005992755759507418","0.005992755759507418","0.005992755759507418"
"66","0.003830928821116686","0.003830928821116686","0.003830928821116686","0.008076770231127739","0.008076770231127739","0.008076770231127739","0.0033439199905842543","0.0033439199905842543","0.0033439199905842543","0.007723731454461813","0.007723731454461813","0.007723731454461813","0.003732439363375306","0.003732439363375306","0.003732439363375306","0.00708200316876173","0.00708200316876173","0.00708200316876173","0.007129451725631952","0.007129451725631952","0.007129451725631952"
"67","0.0049866316840052605","0.0049866316840052605","0.0049866316840052605","0.009205552749335766","0.009205552749335766","0.009205552749335766","0.004080155864357948","0.004080155864357948","0.004080155864357948","0.00802476517856121","0.00802476517856121","0.00802476517856121","0.0032646595500409603","0.0032646595500409603","0.0032646595500409603","0.011439671739935875","0.011439671739935875","0.011439671739935875","0.006804251112043858","0.006804251112043858","0.006804251112043858"
"68","0.0030503435991704464","0.0030503435991704464","0.0030503435991704464","0.007299981079995632","0.007299981079995632","0.007299981079995632","0.0024714446626603603","0.0024714446626603603","0.0024714446626603603","0.007978687062859535","0.007978687062859535","0.007978687062859535","0.0034667032305151224","0.0034667032305151224","0.0034667032305151224","0.006717615760862827","0.006717615760862827","0.006717615760862827","0.005115028470754623","0.005115028470754623","0.005115028470754623"
"69","0.003244279185310006","0.003244279185310006","0.003244279185310006","0.006459670607000589","0.006459670607000589","0.006459670607000589","0.005294728558510542","0.005294728558510542","0.005294728558510542","0.009267028421163559","0.009267028421163559","0.009267028421163559","0.003835350042209029","0.003835350042209029","0.003835350042209029","0.006331250071525574","0.006331250071525574","0.006331250071525574","0.011889681220054626","0.011889681220054626","0.011889681220054626"
"70","0.0033416475635021925","0.0033416475635021925","0.0033416475635021925","0.006295836064964533","0.006295836064964533","0.006295836064964533","0.0034470094833523035","0.0034470094833523035","0.0034470094833523035","0.008019610308110714","0.008019610308110714","0.008019610308110714","0.003937670961022377","0.003937670961022377","0.003937670961022377","0.007098167669028044","0.007098167669028044","0.007098167669028044","0.0066607194021344185","0.0066607194021344185","0.0066607194021344185"
"71","0.003387025324627757","0.003387025324627757","0.003387025324627757","0.009804570116102695","0.009804570116102695","0.009804570116102695","0.0029009669087827206","0.0029009669087827206","0.0029009669087827206","0.006828866433352232","0.006828866433352232","0.006828866433352232","0.0036529561039060354","0.0036529561039060354","0.0036529561039060354","0.006720157340168953","0.006720157340168953","0.006720157340168953","0.0053572459146380424","0.0053572459146380424","0.0053572459146380424"
"72","0.003432638943195343","0.003432638943195343","0.003432638943195343","0.005306072998791933","0.005306072998791933","0.005306072998791933","0.002758063841611147","0.002758063841611147","0.002758063841611147","0.00548160495236516","0.00548160495236516","0.00548160495236516","0.003865689504891634","0.003865689504891634","0.003865689504891634","0.007504838984459639","0.007504838984459639","0.007504838984459639","0.006700907833874226","0.006700907833874226","0.006700907833874226"
"73","0.0029217773117125034","0.0029217773117125034","0.0029217773117125034","0.007116958033293486","0.007116958033293486","0.007116958033293486","0.003234777133911848","0.003234777133911848","0.003234777133911848","0.005861370824277401","0.005861370824277401","0.005861370824277401","0.0030832637567073107","0.0030832637567073107","0.0030832637567073107","0.007268340792506933","0.007268340792506933","0.007268340792506933","0.007590176537632942","0.007590176537632942","0.007590176537632942"
"74","0.002645778702571988","0.002645778702571988","0.002645778702571988","0.006202056538313627","0.006202056538313627","0.006202056538313627","0.003670735750347376","0.003670735750347376","0.003670735750347376","0.006530081853270531","0.006530081853270531","0.006530081853270531","0.003060871735215187","0.003060871735215187","0.003060871735215187","0.00589981023222208","0.00589981023222208","0.00589981023222208","0.007265170104801655","0.007265170104801655","0.007265170104801655"
"75","0.005380662158131599","0.005380662158131599","0.005380662158131599","0.009431840851902962","0.009431840851902962","0.009431840851902962","0.0032047012355178595","0.0032047012355178595","0.0032047012355178595","0.005140995141118765","0.005140995141118765","0.005140995141118765","0.0036619724705815315","0.0036619724705815315","0.0036619724705815315","0.00927306804805994","0.00927306804805994","0.00927306804805994","0.0058020856231451035","0.0058020856231451035","0.0058020856231451035"
"76","0.0026090522296726704","0.0026090522296726704","0.0026090522296726704","0.005555357318371534","0.005555357318371534","0.005555357318371534","0.003062858944758773","0.003062858944758773","0.003062858944758773","0.006730755791068077","0.006730755791068077","0.006730755791068077","0.0030430874321609735","0.0030430874321609735","0.0030430874321609735","0.006031905300915241","0.006031905300915241","0.006031905300915241","0.0063710506074130535","0.0063710506074130535","0.0063710506074130535"
"77","0.0035642869770526886","0.0035642869770526886","0.0035642869770526886","0.007489088457077742","0.007489088457077742","0.007489088457077742","0.003097786568105221","0.003097786568105221","0.003097786568105221","0.006677210796624422","0.006677210796624422","0.006677210796624422","0.004909441340714693","0.004909441340714693","0.004909441340714693","0.009683700278401375","0.009683700278401375","0.009683700278401375","0.0070323883555829525","0.0070323883555829525","0.0070323883555829525"
"78","0.0037304272409528494","0.0037304272409528494","0.0037304272409528494","0.006060897838324308","0.006060897838324308","0.006060897838324308","0.002811250276863575","0.002811250276863575","0.002811250276863575","0.008109478279948235","0.008109478279948235","0.008109478279948235","0.002538237953558564","0.002538237953558564","0.002538237953558564","0.005017057526856661","0.005017057526856661","0.005017057526856661","0.00636152783408761","0.00636152783408761","0.00636152783408761"
"79","0.0042431410402059555","0.0042431410402059555","0.0042431410402059555","0.006793299224227667","0.006793299224227667","0.006793299224227667","0.0025110505521297455","0.0025110505521297455","0.0025110505521297455","0.005548885092139244","0.005548885092139244","0.005548885092139244","0.002443158533424139","0.002443158533424139","0.002443158533424139","0.005265024024993181","0.005265024024993181","0.005265024024993181","0.004922747611999512","0.004922747611999512","0.004922747611999512"
"80","0.0040544974617660046","0.0040544974617660046","0.0040544974617660046","0.006774853449314833","0.006774853449314833","0.006774853449314833","0.002812046557664871","0.002812046557664871","0.002812046557664871","0.005595194175839424","0.005595194175839424","0.005595194175839424","0.0025055808946490288","0.0025055808946490288","0.0025055808946490288","0.005307749845087528","0.005307749845087528","0.005307749845087528","0.005090528633445501","0.005090528633445501","0.005090528633445501"
"81","0.0026475104968994856","0.0026475104968994856","0.0026475104968994856","0.006428676191717386","0.006428676191717386","0.006428676191717386","0.004754315130412579","0.004754315130412579","0.004754315130412579","0.010157646611332893","0.010157646611332893","0.010157646611332893","0.0028994812164455652","0.0028994812164455652","0.0028994812164455652","0.005648950580507517","0.005648950580507517","0.005648950580507517","0.008867358788847923","0.008867358788847923","0.008867358788847923"
"82","0.0027033144142478704","0.0027033144142478704","0.0027033144142478704","0.005607043392956257","0.005607043392956257","0.005607043392956257","0.002910996088758111","0.002910996088758111","0.002910996088758111","0.006387690082192421","0.006387690082192421","0.006387690082192421","0.002999646356329322","0.002999646356329322","0.002999646356329322","0.00527957221493125","0.00527957221493125","0.00527957221493125","0.006259492598474026","0.006259492598474026","0.006259492598474026"
"83","0.0030661404598504305","0.0030661404598504305","0.0030661404598504305","0.005781176500022411","0.005781176500022411","0.005781176500022411","0.002542144851759076","0.002542144851759076","0.002542144851759076","0.004746673628687859","0.004746673628687859","0.004746673628687859","0.0023301499895751476","0.0023301499895751476","0.0023301499895751476","0.007949450053274632","0.007949450053274632","0.007949450053274632","0.004504609853029251","0.004504609853029251","0.004504609853029251"
"84","0.0029898984357714653","0.0029898984357714653","0.0029898984357714653","0.004646876361221075","0.004646876361221075","0.004646876361221075","0.0025376772973686457","0.0025376772973686457","0.0025376772973686457","0.004738866351544857","0.004738866351544857","0.004738866351544857","0.002484654076397419","0.002484654076397419","0.002484654076397419","0.005888515152037144","0.005888515152037144","0.005888515152037144","0.0049325586296617985","0.0049325586296617985","0.0049325586296617985"
"85","0.00346182263456285","0.00346182263456285","0.00346182263456285","0.004215497523546219","0.004215497523546219","0.004215497523546219","0.0025630989111959934","0.0025630989111959934","0.0025630989111959934","0.004831328522413969","0.004831328522413969","0.004831328522413969","0.0023008245043456554","0.0023008245043456554","0.0023008245043456554","0.004639685619622469","0.004639685619622469","0.004639685619622469","0.005947874393314123","0.005947874393314123","0.005947874393314123"
"86","0.0033503815066069365","0.0033503815066069365","0.0033503815066069365","0.004960698541253805","0.004960698541253805","0.004960698541253805","0.0023212190717458725","0.0023212190717458725","0.0023212190717458725","0.005269534420222044","0.005269534420222044","0.005269534420222044","0.0019445185316726565","0.0019445185316726565","0.0019445185316726565","0.004959868732839823","0.004959868732839823","0.004959868732839823","0.0044074105098843575","0.0044074105098843575","0.0044074105098843575"
"87","0.003276130883023143","0.003276130883023143","0.003276130883023143","0.0058324760757386684","0.0058324760757386684","0.0058324760757386684","0.0022783116437494755","0.0022783116437494755","0.0022783116437494755","0.006599740125238895","0.006599740125238895","0.006599740125238895","0.002378308679908514","0.002378308679908514","0.002378308679908514","0.005310332402586937","0.005310332402586937","0.005310332402586937","0.007055811118334532","0.007055811118334532","0.007055811118334532"
"88","0.0026570893824100494","0.0026570893824100494","0.0026570893824100494","0.004579272121191025","0.004579272121191025","0.004579272121191025","0.002243832917883992","0.002243832917883992","0.002243832917883992","0.004662195686250925","0.004662195686250925","0.004662195686250925","0.002605257323011756","0.002605257323011756","0.002605257323011756","0.0054895211942493916","0.0054895211942493916","0.0054895211942493916","0.005729126278311014","0.005729126278311014","0.005729126278311014"
"89","0.002808851422742009","0.002808851422742009","0.002808851422742009","0.006539933383464813","0.006539933383464813","0.006539933383464813","0.0019122372614219785","0.0019122372614219785","0.0019122372614219785","0.005351767409592867","0.005351767409592867","0.005351767409592867","0.003708044532686472","0.003708044532686472","0.003708044532686472","0.005701031535863876","0.005701031535863876","0.005701031535863876","0.004621350206434727","0.004621350206434727","0.004621350206434727"
"90","0.0025210920721292496","0.0025210920721292496","0.0025210920721292496","0.004800837486982346","0.004800837486982346","0.004800837486982346","0.0023212842643260956","0.0023212842643260956","0.0023212842643260956","0.0048576039262115955","0.0048576039262115955","0.0048576039262115955","0.0022551820147782564","0.0022551820147782564","0.0022551820147782564","0.004708416294306517","0.004708416294306517","0.004708416294306517","0.0049694436602294445","0.0049694436602294445","0.0049694436602294445"
"91","0.0016951775178313255","0.0016951775178313255","0.0016951775178313255","0.0051884958520531654","0.0051884958520531654","0.0051884958520531654","0.0021417136304080486","0.0021417136304080486","0.0021417136304080486","0.005030724685639143","0.005030724685639143","0.005030724685639143","0.002302133245393634","0.002302133245393634","0.002302133245393634","0.003996793180704117","0.003996793180704117","0.003996793180704117","0.004556251224130392","0.004556251224130392","0.004556251224130392"
"92","0.0018095469567924738","0.0018095469567924738","0.0018095469567924738","0.005219698883593082","0.005219698883593082","0.005219698883593082","0.002415633760392666","0.002415633760392666","0.002415633760392666","0.004679572302848101","0.004679572302848101","0.004679572302848101","0.0019453024724498391","0.0019453024724498391","0.0019453024724498391","0.005444805137813091","0.005444805137813091","0.005444805137813091","0.004377880599349737","0.004377880599349737","0.004377880599349737"
"93","0.0022632787004113197","0.0022632787004113197","0.0022632787004113197","0.004959622863680124","0.004959622863680124","0.004959622863680124","0.002992505906149745","0.002992505906149745","0.002992505906149745","0.0053527685813605785","0.0053527685813605785","0.0053527685813605785","0.0017510689795017242","0.0017510689795017242","0.0017510689795017242","0.004220792092382908","0.004220792092382908","0.004220792092382908","0.006321946624666452","0.006321946624666452","0.006321946624666452"
"94","0.0030055930837988853","0.0030055930837988853","0.0030055930837988853","0.0067330943420529366","0.0067330943420529366","0.0067330943420529366","0.0015912667149677873","0.0015912667149677873","0.0015912667149677873","0.003529544221237302","0.003529544221237302","0.003529544221237302","0.00217861938290298","0.00217861938290298","0.00217861938290298","0.003749323543161154","0.003749323543161154","0.003749323543161154","0.0031603523530066013","0.0031603523530066013","0.0031603523530066013"
"95","0.0017670971574261785","0.0017670971574261785","0.0017670971574261785","0.004286979790776968","0.004286979790776968","0.004286979790776968","0.004500772338360548","0.004500772338360548","0.004500772338360548","0.009172639809548855","0.009172639809548855","0.009172639809548855","0.0024121867027133703","0.0024121867027133703","0.0024121867027133703","0.004924497567117214","0.004924497567117214","0.004924497567117214","0.0077822450548410416","0.0077822450548410416","0.0077822450548410416"
"96","0.002070391783490777","0.002070391783490777","0.002070391783490777","0.003976719919592142","0.003976719919592142","0.003976719919592142","0.0021851458586752415","0.0021851458586752415","0.0021851458586752415","0.004296259954571724","0.004296259954571724","0.004296259954571724","0.0022631690371781588","0.0022631690371781588","0.0022631690371781588","0.003276290837675333","0.003276290837675333","0.003276290837675333","0.004070289898663759","0.004070289898663759","0.004070289898663759"
"97","0.0017496326472610235","0.0017496326472610235","0.0017496326472610235","0.0033810241147875786","0.0033810241147875786","0.0033810241147875786","0.0022648100275546312","0.0022648100275546312","0.0022648100275546312","0.0038669125642627478","0.0038669125642627478","0.0038669125642627478","0.0024625593796372414","0.0024625593796372414","0.0024625593796372414","0.004213131498545408","0.004213131498545408","0.004213131498545408","0.004187169950455427","0.004187169950455427","0.004187169950455427"
"98","0.002177921589463949","0.002177921589463949","0.002177921589463949","0.004824439063668251","0.004824439063668251","0.004824439063668251","0.0023453333415091038","0.0023453333415091038","0.0023453333415091038","0.0057821995578706264","0.0057821995578706264","0.0057821995578706264","0.002339410362765193","0.002339410362765193","0.002339410362765193","0.004668059758841991","0.004668059758841991","0.004668059758841991","0.005873750429600477","0.005873750429600477","0.005873750429600477"
"99","0.0025014597922563553","0.0025014597922563553","0.0025014597922563553","0.005433631595224142","0.005433631595224142","0.005433631595224142","0.002325943438336253","0.002325943438336253","0.002325943438336253","0.0041242013685405254","0.0041242013685405254","0.0041242013685405254","0.0027051446959376335","0.0027051446959376335","0.0027051446959376335","0.005592050962150097","0.005592050962150097","0.005592050962150097","0.004137283656746149","0.004137283656746149","0.004137283656746149"
"100","0.002687881700694561","0.002687881700694561","0.002687881700694561","0.0047893584705889225","0.0047893584705889225","0.0047893584705889225","0.0017695314018055797","0.0017695314018055797","0.0017695314018055797","0.003533482551574707","0.003533482551574707","0.003533482551574707","0.0022263433784246445","0.0022263433784246445","0.0022263433784246445","0.005314003210514784","0.005314003210514784","0.005314003210514784","0.003498534206300974","0.003498534206300974","0.003498534206300974"
"101","0.0023809424601495266","0.0023809424601495266","0.0023809424601495266","0.004889644682407379","0.004889644682407379","0.004889644682407379","0.002137108240276575","0.002137108240276575","0.002137108240276575","0.0034988150000572205","0.0034988150000572205","0.0034988150000572205","0.0018296779599040747","0.0018296779599040747","0.0018296779599040747","0.004300261382013559","0.004300261382013559","0.004300261382013559","0.004112198017537594","0.004112198017537594","0.004112198017537594"
"102","0.0021313433535397053","0.0021313433535397053","0.0021313433535397053","0.004448817577213049","0.004448817577213049","0.004448817577213049","0.002161798533052206","0.002161798533052206","0.002161798533052206","0.004238050431013107","0.004238050431013107","0.004238050431013107","0.002297826576977968","0.002297826576977968","0.002297826576977968","0.005132510792464018","0.005132510792464018","0.005132510792464018","0.004506326746195555","0.004506326746195555","0.004506326746195555"
"103","0.0029833605512976646","0.0029833605512976646","0.0029833605512976646","0.004518006928265095","0.004518006928265095","0.004518006928265095","0.0021500347647815943","0.0021500347647815943","0.0021500347647815943","0.003990571945905685","0.003990571945905685","0.003990571945905685","0.0014744208892807364","0.0014744208892807364","0.0014744208892807364","0.0029494843911379576","0.0029494843911379576","0.0029494843911379576","0.003995965700596571","0.003995965700596571","0.003995965700596571"
"104","0.0021548026707023382","0.0021548026707023382","0.0021548026707023382","0.0035680760629475117","0.0035680760629475117","0.0035680760629475117","0.0021135853603482246","0.0021135853603482246","0.0021135853603482246","0.005166706163436174","0.005166706163436174","0.005166706163436174","0.0017205944750458002","0.0017205944750458002","0.0017205944750458002","0.004712841007858515","0.004712841007858515","0.004712841007858515","0.00408935034647584","0.00408935034647584","0.00408935034647584"
"105","0.0021471427753567696","0.0021471427753567696","0.0021471427753567696","0.004702061880379915","0.004702061880379915","0.004702061880379915","0.0018358727684244514","0.0018358727684244514","0.0018358727684244514","0.0035320085007697344","0.0035320085007697344","0.0035320085007697344","0.001582607044838369","0.001582607044838369","0.001582607044838369","0.002837283303961158","0.002837283303961158","0.002837283303961158","0.0037578875198960304","0.0037578875198960304","0.0037578875198960304"
"106","0.0018918333807960153","0.0018918333807960153","0.0018918333807960153","0.003416358958929777","0.003416358958929777","0.003416358958929777","0.001490619732066989","0.001490619732066989","0.001490619732066989","0.002892878605052829","0.002892878605052829","0.002892878605052829","0.001674372935667634","0.001674372935667634","0.001674372935667634","0.00367860309779644","0.00367860309779644","0.00367860309779644","0.0034795331303030252","0.0034795331303030252","0.0034795331303030252"
"107","0.0030677795875817537","0.0030677795875817537","0.0030677795875817537","0.005146251991391182","0.005146251991391182","0.005146251991391182","0.0032899202778935432","0.0032899202778935432","0.0032899202778935432","0.005895070265978575","0.005895070265978575","0.005895070265978575","0.002369875321164727","0.002369875321164727","0.002369875321164727","0.0031513541471213102","0.0031513541471213102","0.0031513541471213102","0.006342570297420025","0.006342570297420025","0.006342570297420025"
"108","0.00205712066963315","0.00205712066963315","0.00205712066963315","0.003530256450176239","0.003530256450176239","0.003530256450176239","0.0022433276753872633","0.0022433276753872633","0.0022433276753872633","0.005290923174470663","0.005290923174470663","0.005290923174470663","0.0019105651881545782","0.0019105651881545782","0.0019105651881545782","0.0036054474767297506","0.0036054474767297506","0.0036054474767297506","0.005415239837020636","0.005415239837020636","0.005415239837020636"
"109","0.002955645089969039","0.002955645089969039","0.002955645089969039","0.0049853515811264515","0.0049853515811264515","0.0049853515811264515","0.001668554381467402","0.001668554381467402","0.001668554381467402","0.00385623169131577","0.00385623169131577","0.00385623169131577","0.002511017955839634","0.002511017955839634","0.002511017955839634","0.003996164537966251","0.003996164537966251","0.003996164537966251","0.004189749248325825","0.004189749248325825","0.004189749248325825"
"110","0.0024478165432810783","0.0024478165432810783","0.0024478165432810783","0.004188386257737875","0.004188386257737875","0.004188386257737875","0.0020082073751837015","0.0020082073751837015","0.0020082073751837015","0.003715895814821124","0.003715895814821124","0.003715895814821124","0.0027900561690330505","0.0027900561690330505","0.0027900561690330505","0.005696544423699379","0.005696544423699379","0.005696544423699379","0.003728363197296858","0.003728363197296858","0.003728363197296858"
"111","0.002611956326290965","0.002611956326290965","0.002611956326290965","0.00417231023311615","0.00417231023311615","0.00417231023311615","0.0014887036522850394","0.0014887036522850394","0.0014887036522850394","0.004863167647272348","0.004863167647272348","0.004863167647272348","0.0018872644286602736","0.0018872644286602736","0.0018872644286602736","0.0035124518908560276","0.0035124518908560276","0.0035124518908560276","0.0036240462213754654","0.0036240462213754654","0.0036240462213754654"
"112","0.0021528953220695257","0.0021528953220695257","0.0021528953220695257","0.003927393816411495","0.003927393816411495","0.003927393816411495","0.002167678438127041","0.002167678438127041","0.002167678438127041","0.00409319531172514","0.00409319531172514","0.00409319531172514","0.0018560747848823667","0.0018560747848823667","0.0018560747848823667","0.003294022288173437","0.003294022288173437","0.003294022288173437","0.00376951415091753","0.00376951415091753","0.00376951415091753"
"113","0.0018472064984962344","0.0018472064984962344","0.0018472064984962344","0.003823671257123351","0.003823671257123351","0.003823671257123351","0.0018008950864896178","0.0018008950864896178","0.0018008950864896178","0.004040546715259552","0.004040546715259552","0.004040546715259552","0.0020130746997892857","0.0020130746997892857","0.0020130746997892857","0.004597941879183054","0.004597941879183054","0.004597941879183054","0.0038032534066587687","0.0038032534066587687","0.0038032534066587687"
"114","0.0017825685208663344","0.0017825685208663344","0.0017825685208663344","0.0030657111201435328","0.0030657111201435328","0.0030657111201435328","0.0015169113175943494","0.0015169113175943494","0.0015169113175943494","0.002847464755177498","0.002847464755177498","0.002847464755177498","0.0020370131824165583","0.0020370131824165583","0.0020370131824165583","0.004206260200589895","0.004206260200589895","0.004206260200589895","0.0031256910879164934","0.0031256910879164934","0.0031256910879164934"
"115","0.0018332430627197027","0.0018332430627197027","0.0018332430627197027","0.004179966636002064","0.004179966636002064","0.004179966636002064","0.0018769194139167666","0.0018769194139167666","0.0018769194139167666","0.003958118613809347","0.003958118613809347","0.003958118613809347","0.0019706140737980604","0.0019706140737980604","0.0019706140737980604","0.0035315847489982843","0.0035315847489982843","0.0035315847489982843","0.004089648835361004","0.004089648835361004","0.004089648835361004"
"116","0.0019680343102663755","0.0019680343102663755","0.0019680343102663755","0.0038144737482070923","0.0038144737482070923","0.0038144737482070923","0.0027929500211030245","0.0027929500211030245","0.0027929500211030245","0.0066451141610741615","0.0066451141610741615","0.0066451141610741615","0.0019462498603388667","0.0019462498603388667","0.0019462498603388667","0.004411895759403706","0.004411895759403706","0.004411895759403706","0.004815377295017242","0.004815377295017242","0.004815377295017242"
"117","0.002024798421189189","0.002024798421189189","0.002024798421189189","0.004714084789156914","0.004714084789156914","0.004714084789156914","0.0019660606049001217","0.0019660606049001217","0.0019660606049001217","0.004058463498950005","0.004058463498950005","0.004058463498950005","0.0012816513190045953","0.0012816513190045953","0.0012816513190045953","0.0031316441018134356","0.0031316441018134356","0.0031316441018134356","0.004195443354547024","0.004195443354547024","0.004195443354547024"
"118","0.0014989119954407215","0.0014989119954407215","0.0014989119954407215","0.003473178716376424","0.003473178716376424","0.003473178716376424","0.002063400112092495","0.002063400112092495","0.002063400112092495","0.004129372071474791","0.004129372071474791","0.004129372071474791","0.0019629972521215677","0.0019629972521215677","0.0019629972521215677","0.0054347035475075245","0.0054347035475075245","0.0054347035475075245","0.0038330769166350365","0.0038330769166350365","0.0038330769166350365"
"119","0.001730020740069449","0.001730020740069449","0.001730020740069449","0.004867723677307367","0.004867723677307367","0.004867723677307367","0.0019045440712943673","0.0019045440712943673","0.0019045440712943673","0.004438445903360844","0.004438445903360844","0.004438445903360844","0.0015640449710190296","0.0015640449710190296","0.0015640449710190296","0.0034479747992008924","0.0034479747992008924","0.0034479747992008924","0.003982453141361475","0.003982453141361475","0.003982453141361475"
"120","0.0014361507492139935","0.0014361507492139935","0.0014361507492139935","0.0035142884589731693","0.0035142884589731693","0.0035142884589731693","0.0017303318018093705","0.0017303318018093705","0.0017303318018093705","0.0037255361676216125","0.0037255361676216125","0.0037255361676216125","0.002171328291296959","0.002171328291296959","0.002171328291296959","0.0032979308161884546","0.0032979308161884546","0.0032979308161884546","0.0032350935507565737","0.0032350935507565737","0.0032350935507565737"
"121","0.0016821027966216207","0.0016821027966216207","0.0016821027966216207","0.0038587222807109356","0.0038587222807109356","0.0038587222807109356","0.001582394470460713","0.001582394470460713","0.001582394470460713","0.0035475785844027996","0.0035475785844027996","0.0035475785844027996","0.0019781342707574368","0.0019781342707574368","0.0019781342707574368","0.0033993024844676256","0.0033993024844676256","0.0033993024844676256","0.0035063610412180424","0.0035063610412180424","0.0035063610412180424"
"122","0.0018393093487247825","0.0018393093487247825","0.0018393093487247825","0.0030731370206922293","0.0030731370206922293","0.0030731370206922293","0.0014412259915843606","0.0014412259915843606","0.0014412259915843606","0.0025751779321581125","0.0025751779321581125","0.0025751779321581125","0.0014944171998649836","0.0014944171998649836","0.0014944171998649836","0.0028728931210935116","0.0028728931210935116","0.0028728931210935116","0.003191583091393113","0.003191583091393113","0.003191583091393113"
"123","0.0016909867990761995","0.0016909867990761995","0.0016909867990761995","0.003650766797363758","0.003650766797363758","0.003650766797363758","0.0014647257048636675","0.0014647257048636675","0.0014647257048636675","0.004232982639223337","0.004232982639223337","0.004232982639223337","0.0017023241380229592","0.0017023241380229592","0.0017023241380229592","0.003111851867288351","0.003111851867288351","0.003111851867288351","0.00501176668331027","0.00501176668331027","0.00501176668331027"
"124","0.0014830029103904963","0.0014830029103904963","0.0014830029103904963","0.0031167357228696346","0.0031167357228696346","0.0031167357228696346","0.0017137851100414991","0.0017137851100414991","0.0017137851100414991","0.0029046169947832823","0.0029046169947832823","0.0029046169947832823","0.001681221416220069","0.001681221416220069","0.001681221416220069","0.003029246348887682","0.003029246348887682","0.003029246348887682","0.0033767151180654764","0.0033767151180654764","0.0033767151180654764"
